gid,name,state_name,fips,a_sqkm,mms_refineries_kg,mms_metals_kg,mms_ammonia_kg,mms_biofuels_kg,mms_synfuels_kg,mms_ngas_kg,mms_ld_fcev_kg,mms_mhd_fcev_kg,mms_season_enrgy_strg_kg,tot_kg,solar_metric_tons,wind_metric_tons,solar_kg,wind_kg,total_resource_kg,total_resource_minus_total_demand_kg
"598",Henry,Illinois,"17073",2139.1325746589,0,0,0,0,93750000.03,4543664.29564709,3947657.29535142,1503869.4480681,1179884.6414542,104925075.710521,1815881.84931,440697.3374,1815881849.31,440697337.4,2256579186.71,2151654110.99948
"814",Lucas,Iowa,"19117",1123.94670508545,0,0,0,0,0,1478951.01374486,1053396.97359794,401294.085772538,888878.874986048,3822520.94810138,600184.175435,288373.7059,600184175.435,288373705.9,888557881.335,884735360.386899
"600",Jackson,Illinois,"17077",1562.29698020364,0,0,0,0,0,4543664.29564709,5848943.96485982,2228169.13275953,861718.546185239,13482495.9394517,766690.354452,9.712174,766690354.452,9712.174,766700066.626,753217570.686548
"603",Jersey,Illinois,"17083",976.874251095922,0,0,0,0,0,4543664.29564709,2372032.54446755,903631.446845347,538816.031859992,8358144.31881998,647608.266207,15859.00878,647608266.207,15859008.78,663467274.987,655109130.66818
"604",Jo Daviess,Illinois,"17085",1602.65531026534,0,0,48213152.8864453,0,52083333.35,4543664.29564709,2583792.37312306,984301.857880812,4152077.74559057,112560322.508687,511003.269783,71131.96174,511003269.783,71131961.74,582135231.523,469574909.014313
"609",Knox,Illinois,"17095",1864.59798842691,0,0,0,0,0,4543664.29564709,3522927.22374043,1342067.51578698,1028459.17784321,10437118.2130177,1513162.90453,253017.1843,1513162904.53,253017184.3,1766180088.83,1755742970.61698
"618",McLean,Illinois,"17113",3071.24720296981,0,0,0,0,0,4543664.29564709,12092172.096386,4606541.75780415,3245852.04783965,24488230.1976769,2811552.93843,716585.0724,2811552938.43,716585072.4,3528138010.83,3503649780.63232
"619",Macon,Illinois,"17115",1518.07595670672,0,0,0,40563731.7893061,156250000.05,4543664.29564709,8605892.65680277,3278435.3026691,1604380.77016006,214846104.864585,1290311.02852,227631.1804,1290311028.52,227631180.4,1517942208.92,1303096104.05541
"620",Macoupin,Illinois,"17117",2246.51859175938,0,0,0,0,0,4543664.29564709,3359714.47973397,1279891.23226416,1239115.71192865,10422385.7195739,1977283.55883,151671.7826,1977283558.83,151671782.6,2128955341.43,2118532955.71043
"621",Madison,Illinois,"17119",1917.83147250928,132398255.08805,0,0,121691195.367918,197916666.73,4543664.29564709,21105801.5839363,8040305.3771778,1057821.25246352,486753709.695193,1242242.25211,0,1242242252.11,0,1242242252.11,755488542.414807
"622",Marion,Illinois,"17121",1492.02168048227,0,0,0,0,0,4543664.29564709,3453962.25951493,1315795.1484242,822956.691124407,10136378.3947106,1339995.68935,0,1339995689.35,0,1339995689.35,1329859310.95529
"624",Mason,Illinois,"17125",1459.14732284422,0,0,0,0,0,4543664.29564709,1220441.20250408,464929.982592623,804824.131163278,7033859.61190707,1203823.76913,157972.0698,1203823769.13,157972069.8,1361795838.93,1354761979.31809
"625",Massac,Illinois,"17127",627.197779058154,0,0,0,0,0,4543664.29564709,1166505.70381733,444383.125919722,345944.442823,6500497.56820714,419935.726957,0,419935726.957,0,419935726.957,413435229.388793
"626",Menard,Illinois,"17129",816.437254868956,0,0,0,0,0,4543664.29564709,1031734.27733565,393041.630041388,450323.551304209,6418763.75432833,733751.804348,139427.4831,733751804.348,139427483.1,873179287.448,866760523.693672
"627",Mercer,Illinois,"17131",1474.62792335282,0,0,0,0,0,4543664.29564709,1564792.09447825,596111.274966905,813362.789775168,7517930.45486741,1212387.05761,212763.9464,1212387057.61,212763946.4,1425151004.01,1417633073.55513
"628",Monroe,Illinois,"17133",1030.06273374721,0,0,0,0,0,4543664.29564709,3359278.80294345,1279725.26015324,568153.284971813,9750821.6437156,751544.51587,0,751544515.87,0,751544515.87,741793694.226284
"632",Ogle,Illinois,"17141",1976.74408349188,0,0,0,0,41666666.68,4543664.29564709,5199908.24288305,1980917.42878435,5121247.88482161,58512404.5321361,1594690.26679,323633.4296,1594690266.79,323633429.6,1918323696.39,1859811291.85786
"633",Peoria,Illinois,"17143",1632.04613845773,0,0,0,40563731.7893061,72916666.69,4543664.29564709,16027282.5474443,6105631.45565832,191348.017974693,140348324.796031,1064744.4446,147161.7728,1064744444.6,147161772.8,1211906217.4,1071557892.60397
"634",Perry,Illinois,"17145",1156.33096760003,0,0,0,0,0,4543664.29564709,2288910.22117989,871965.799831875,637799.248757039,8342339.56541589,962042.917433,0,962042917.433,0,962042917.433,953700577.867584
"645",Sangamon,Illinois,"17167",2272.82081259572,0,0,0,40563731.7893061,0,4543664.29564709,16053583.293283,6115650.78742119,266475.161120627,67543105.3267781,1895196.33493,287955.597,1895196334.93,287955597,2183151931.93,2115608826.60322
"655",Warren,Illinois,"17187",1406.80094297332,0,0,845844.787481497,0,0,4543664.29564709,2550947.90466272,971789.679401263,775951.35797611,9688198.02516868,1278750.99587,264960.2446,1278750995.87,264960244.6,1543711240.47,1534023042.44483
"636",Pike,Illinois,"17149",2197.85643346916,0,0,0,0,0,4543664.29564709,1733455.01694615,660363.816954283,1212275.05050036,8149758.18004788,1520748.42783,40692.39,1520748427.83,40692390,1561440817.83,1553291059.64995
"637",Pope,Illinois,"17151",968.48542681333,0,0,0,0,0,4543664.29564709,492039.921465055,187443.779882431,534188.995159162,5757336.99215374,41172.8020435,0,41172802.0435,0,41172802.0435,35415465.0513463
"638",Pulaski,Illinois,"17153",523.529559995183,0,0,0,0,0,4543664.29564709,538832.243297732,205269.426321193,288764.003925325,5576529.96919134,356647.072391,0,356647072.391,0,356647072.391,351070542.421809
"639",Putnam,Illinois,"17155",444.72830186115,0,0,0,0,135416666.71,4543664.29564709,697117.278586118,265568.487472446,245299.472880801,141168316.244586,312033.117391,37924.25857,312033117.391,37924258.57,349957375.961,208789059.716414
